http://bugadacargnel.com/en/pages/artistes.php?name=18492&page=portfolio&categ=54	http://bugadacargnel.com/fr/pages/expositions.php?name=39&page=oeuvrespresentees	0.106784	3.171659	0.725506
http://bugadacargnel.com/en/pages/expositions.php?name=vanessabeecroft	http://bugadacargnel.com/fr/pages/expositions.php?name=vanessabeecroft	0.101750	3.446320	0.771776
http://bugadacargnel.com/en/pages/artistes.php?name=annikalarsson	http://bugadacargnel.com/fr/pages/expositions.php?name=halukakakce-annikalarsson	0.268512	3.125500	0.833739
http://bugadacargnel.com/en/pages/expositions.php?name=marcoboggiosella-pierogolia-marcellosimeone&page=oeuvrespresentees	http://bugadacargnel.com/fr/pages/expositions.php?name=marcoboggiosella-pierogolia-marcellosimeone&page=oeuvrespresentees	0.074632	3.212780	0.761597
http://bugadacargnel.com/en/pages/expositions.php?name=marcbijl	http://bugadacargnel.com/fr/pages/expositions.php?name=marcbijl	0.097414	2.985056	0.624992
http://bugadacargnel.com/en/pages/artistes.php?name=18492&page=portfolio	http://bugadacargnel.com/fr/pages/artistes.php?name=18492&page=portfolio&categ=85	0.075196	2.591607	0.657862
http://bugadacargnel.com/en/pages/expositions.php?name=35&page=oeuvrespresentees	http://bugadacargnel.com/fr/pages/expositions.php?name=35&page=oeuvrespresentees	0.216313	3.247939	0.663618
http://bugadacargnel.com/en/pages/artistes.php?name=6564&page=portfolio	http://bugadacargnel.com/fr/pages/artistes.php?name=6564&page=portfolio	-0.023498	1.874680	0.400388
http://bugadacargnel.com/en/pages/expositions.php?name=sarahemerson-vidyagastaldon-mariamarshall	http://bugadacargnel.com/fr/pages/expositions.php?name=sarahemerson-vidyagastaldon-mariamarshall	0.121670	3.643714	0.745532
http://bugadacargnel.com/en/pages/expositions.php?name=40	http://bugadacargnel.com/fr/pages/expositions.php?name=40	0.093291	3.453288	0.724241
http://bugadacargnel.com/en/pages/expositions.php?name=33	http://bugadacargnel.com/fr/pages/expositions.php?name=33&page=communique	0.077673	3.397206	0.795344
http://bugadacargnel.com/en/pages/expositions.php?name=matcollishaw-jameshopkins-richardwoods&page=oeuvrespresentees	http://bugadacargnel.com/fr/pages/expositions.php?name=matcollishaw-jameshopkins-richardwoods&page=oeuvrespresentees	0.102863	3.166858	0.773057
http://bugadacargnel.com/en/pages/artistes.php?name=matcollishaw&page=portfolio&categ=32	http://bugadacargnel.com/fr/pages/artistes.php?name=matcollishaw&page=portfolio&categ=32	0.097348	2.577329	0.649097
http://bugadacargnel.com/en/pages/expositions.php?name=24	http://bugadacargnel.com/fr/pages/expositions.php?name=24	0.088649	3.180617	0.793277
http://bugadacargnel.com/en/pages/expositions.php?name=25	http://bugadacargnel.com/fr/pages/expositions.php?name=25&page=communique	0.111129	3.252191	0.703389
http://bugadacargnel.com/en/pages/expositions.php?name=36	http://bugadacargnel.com/fr/pages/expositions.php?name=36&page=communique	0.105215	3.466071	0.746029
http://bugadacargnel.com/en/pages/accueil.php	http://bugadacargnel.com/fr/pages/accueil.php	0.122988	2.509915	0.507784
http://bugadacargnel.com/en/pages/expositions.php?name=irisvandongen	http://bugadacargnel.com/fr/pages/expositions.php?name=irisvandongen	0.128349	3.078982	0.621264
http://bugadacargnel.com/en/pages/expositions.php?name=matcollishaw	http://bugadacargnel.com/fr/pages/expositions.php?name=matcollishaw	0.085055	2.929046	0.792222
http://cbsc.ca/english/decisions/2005/050916.php	http://cbsc.ca/francais/decisions/2005/050916.php	0.106176	3.902008	0.895511
http://cbsc.ca/english/decisions/1995/951206b.php	http://cbsc.ca/francais/decisions/1995/951206b.php	0.102551	3.968119	0.830364
http://cbsc.ca/english/decisions/2007/070523.php	http://cbsc.ca/francais/decisions/2007/070523.php	0.120681	3.893662	0.754480
http://cbsc.ca/english/decisions/2007/070412B.php	http://cbsc.ca/francais/decisions/2007/070412B.php	0.100778	3.997068	0.718041
http://cbsc.ca/english/decisions/1999/990623b.php	http://cbsc.ca/francais/decisions/1999/990623b.php	0.113979	3.928237	0.890072
http://cbsc.ca/english/decisions/1999/990528.php	http://cbsc.ca/francais/decisions/1999/990528.php	0.120788	4.343280	0.862708
http://cbsc.ca/english/decisions/2010/101117.php	http://cbsc.ca/francais/decisions/2010/101117.php	0.113261	3.870681	0.872367
http://cbsc.ca/english/decisions/2010/101020.php	http://cbsc.ca/francais/decisions/2010/101020.php	0.117233	3.871777	0.851848
http://cbsc.ca/english/decisions/2010/101223a.php	http://cbsc.ca/francais/decisions/2010/101223a.php	0.109404	3.835111	0.728307
http://cbsc.ca/english/decisions/2010/101215.php	http://cbsc.ca/francais/decisions/2010/101215.php	0.120195	4.013715	0.882839
http://cbsc.ca/english/decisions/2010/101201a.php	http://cbsc.ca/francais/decisions/2010/101201a.php	0.138586	4.253787	0.732865
http://cbsc.ca/english/decisions/2010/101201.php	http://cbsc.ca/francais/decisions/2010/101201.php	0.112145	3.808188	0.713793
http://cbsc.ca/english/decisions/2008/080515.php	http://cbsc.ca/francais/decisions/2008/080515.php	0.112791	4.069538	0.778790
http://cbsc.ca/english/decisions/2008/080812.php	http://cbsc.ca/francais/decisions/2008/080812.php	0.105124	3.749580	0.771640
http://cbsc.ca/english/decisions/1993/931026b.php	http://cbsc.ca/francais/decisions/1993/931026b.php	0.077536	3.231056	0.875834
http://cbsc.ca/english/decisions/1993/931026.php	http://cbsc.ca/francais/decisions/1993/931026.php	0.121900	3.573375	0.916317
http://cbsc.ca/english/documents/prs/2005/050614a.php	http://cbsc.ca/francais/documents/prs/2005/050614a.php	0.083175	3.504688	0.873099
http://cbsc.ca/english/documents/prs/2010/101215.php	http://cbsc.ca/francais/documents/prs/2010/101215.php	0.137432	3.572001	0.904391
http://cbsc.ca/english/documents/prs/2010/100818.php	http://cbsc.ca/francais/documents/prs/2010/100818.php	0.106866	3.440062	0.894896
http://cbsc.ca/english/documents/prs/1998/9805.php	http://cbsc.ca/francais/documents/prs/1998/9805.php	0.096906	3.670053	0.906937
http://cineuropa.mobi/interview.aspx?lang=en&documentID=65143	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=65143	0.130789	3.639426	0.785254
http://cineuropa.mobi/interview.aspx?lang=en&documentID=56673	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=56673	0.097413	3.556654	0.760328
http://cineuropa.mobi/interview.aspx?lang=en&documentID=72080	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=72080	0.114952	3.520444	0.772574
http://cineuropa.mobi/interview.aspx?lang=en&documentID=75068	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=75068	0.154315	3.620787	0.728189
http://cineuropa.mobi/interview.aspx?lang=en&documentID=89642	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=89642	0.104537	3.619770	0.848038
http://cineuropa.mobi/interview.aspx?lang=es&documentID=76636	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=76636	0.143688	3.462784	0.673443
http://cineuropa.mobi/interview.aspx?lang=en&documentID=153073	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=153073	0.128853	3.736785	0.757790
http://cineuropa.mobi/interview.aspx?lang=en&documentID=108715	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=108715	0.092920	3.154662	0.687161
http://cineuropa.mobi/interview.aspx?lang=en&documentID=72395	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=72395	0.106727	3.275377	0.746991
http://cineuropa.mobi/interview.aspx?lang=en&documentID=81484	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=81484	0.067944	3.362282	0.732760
http://cineuropa.mobi/interviews.aspx?lang=en&documentID=63781&rev=0	http://cineuropa.mobi/interviews.aspx?lang=fr&documentID=288131&rev=1	0.111389	2.526707	0.306866
http://cineuropa.mobi/interview.aspx?lang=en&documentID=82484	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=82484	0.078459	3.434336	0.698980
http://cineuropa.mobi/interview.aspx?lang=en&documentID=84749	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=84749	0.067964	3.292125	0.714004
http://cineuropa.mobi/interview.aspx?lang=en&documentID=144045	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=144045	0.085567	3.167398	0.649263
http://cineuropa.mobi/interview.aspx?lang=en&documentID=85248	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=85248	0.121462	3.499241	0.781740
http://cineuropa.mobi/interview.aspx?lang=en&documentID=109685	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=109685	0.072412	3.996774	0.738886
http://cineuropa.mobi/interview.aspx?lang=en&documentID=78577	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=78577	0.123660	3.586058	0.770798
http://cineuropa.mobi/interview.aspx?lang=en&documentID=31869	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=31869&messagecode=msgnolang	0.085341	3.288584	0.757422
http://cineuropa.mobi/interview.aspx?lang=en&documentID=144465	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=144465&messagecode=msgnolang	0.078343	3.506531	0.735259
http://cineuropa.mobi/interview.aspx?lang=en&documentID=38467	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=38467	0.100579	3.031381	0.779357
http://cineuropa.mobi/interview.aspx?lang=en&documentID=80065	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=80065	0.097775	3.378364	0.732492
http://cineuropa.mobi/interview.aspx?lang=en&documentID=86553	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=86553	0.090495	3.164485	0.720733
http://cineuropa.mobi/interview.aspx?lang=en&documentID=81974	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=81974	0.123131	3.243764	0.720699
http://cineuropa.mobi/interview.aspx?lang=en&documentID=87570	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=87570	0.104225	3.653822	0.792511
http://cineuropa.mobi/interview.aspx?lang=en&documentID=78402	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=78402	0.073149	3.414677	0.798414
http://cineuropa.mobi/interview.aspx?lang=en&documentID=108661	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=108661	0.112463	3.397659	0.766426
http://cineuropa.mobi/interview.aspx?lang=en&documentID=64492	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=64492	0.113931	3.426455	0.794338
http://cineuropa.mobi/interview.aspx?lang=en&documentID=141148	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=141148	0.151075	3.496279	0.715350
http://cineuropa.mobi/interview.aspx?lang=en&documentID=61227	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=61227	0.114832	3.741399	0.773057
http://cineuropa.mobi/interview.aspx?lang=en&documentID=153281	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=153281	0.107059	3.656187	0.761857
http://cineuropa.mobi/interview.aspx?lang=en&documentID=9274	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=9274	0.101049	3.155056	0.756528
http://cineuropa.mobi/interview.aspx?lang=en&documentID=84759	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=84759	0.083299	3.105443	0.748158
http://cineuropa.mobi/interview.aspx?lang=en&documentID=51515	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=51515	0.155795	2.855750	0.701964
http://cineuropa.mobi/interview.aspx?lang=en&documentID=37124	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=37124&messagecode=msgnolang	0.106815	3.282012	0.749947
http://cineuropa.mobi/interview.aspx?lang=en&documentID=85422	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=85422	0.125840	3.305771	0.711220
http://cineuropa.mobi/interview.aspx?lang=en&documentID=81725	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=81725	0.098731	3.455347	0.728463
http://cineuropa.mobi/newsdetail.aspx?documentID=153334	http://cineuropa.mobi/newsdetail.aspx?documentID=153334&lang=fr	0.090293	2.951760	0.695006
http://cineuropa.mobi/interview.aspx?lang=en&documentID=66087	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=66087	0.126284	3.614640	0.768035
http://cineuropa.mobi/interview.aspx?lang=en&documentID=72168	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=72168	0.163046	3.241196	0.669212
http://cineuropa.mobi/interview.aspx?lang=en&documentID=135883	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=135883	0.108369	3.514584	0.764160
http://cineuropa.mobi/interview.aspx?lang=en&documentID=66026	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=66026	0.140168	3.813489	0.792890
http://cineuropa.mobi/interview.aspx?lang=en&documentID=64005	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=64005	0.113372	3.436011	0.783431
http://cineuropa.mobi/interview.aspx?lang=en&documentID=79806	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=79806	0.116155	2.966163	0.734932
http://cineuropa.mobi/interview.aspx?lang=en&documentID=76286	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=76286	0.106078	3.741911	0.824600
http://cineuropa.mobi/interview.aspx?lang=en&documentID=56674	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=56674	0.101635	3.335312	0.725019
http://cineuropa.mobi/interview.aspx?lang=en&documentID=64114	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=64114	0.108187	3.652219	0.738776
http://cineuropa.mobi/interview.aspx?lang=en&documentID=62911	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=62911	0.147684	3.507672	0.697795
http://cineuropa.mobi/interview.aspx?lang=en&documentID=146854	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=146854	0.116472	3.224863	0.706904
http://cineuropa.mobi/interview.aspx?lang=en&documentID=75765	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=75765	0.128166	3.344921	0.778540
http://cineuropa.mobi/interview.aspx?lang=en&documentID=108748	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=108748	0.072522	3.302494	0.785000
http://cineuropa.mobi/interview.aspx?lang=en&documentID=61414	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=61414	0.126228	3.320961	0.735939
http://cineuropa.mobi/interview.aspx?lang=en&documentID=62975	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=62975	0.130112	3.440775	0.701141
http://cineuropa.mobi/interview.aspx?lang=en&documentID=116279	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=116279	0.122369	3.547115	0.780740
http://cineuropa.mobi/interview.aspx?lang=en&documentID=72142	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=72142	0.107702	3.330515	0.649575
http://cineuropa.mobi/interview.aspx?lang=en&documentID=70913	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=70913	0.106242	3.472351	0.802567
http://cineuropa.mobi/interview.aspx?lang=en&documentID=64003	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=64003	0.099530	3.079257	0.660449
http://cineuropa.mobi/interview.aspx?lang=en&documentID=25115	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=25115	0.147413	3.273198	0.726939
http://cineuropa.mobi/interview.aspx?lang=en&documentID=61769	http://cineuropa.mobi/interview.aspx?lang=fr&documentID=61769	0.088358	3.559497	0.790068
http://cineuropa.mobi/newsdetail.aspx?documentID=52561	http://cineuropa.mobi/newsdetail.aspx?documentID=52561&lang=fr	0.102620	2.828901	0.644189
